"","Time","Temperature"
"14685","2013-10-21 01:10:00",82.4
"14686","2013-10-21 01:40:00",82.4
"14687","2013-10-21 02:10:00",82.4
"14688","2013-10-21 02:30:00",79
"14689","2013-10-21 02:40:00",82.4
"14690","2013-10-21 03:10:00",84.2
"14691","2013-10-21 04:10:00",82.4
"14692","2013-10-21 04:40:00",82.4
"14693","2013-10-21 05:10:00",80.6
"14694","2013-10-21 05:30:00",76
"14695","2013-10-21 05:40:00",80.6
"14696","2013-10-21 06:10:00",78.8
"14697","2013-10-21 07:10:00",80.6
"14698","2013-10-21 07:40:00",82.4
"14699","2013-10-21 08:10:00",82.4
"14700","2013-10-21 08:30:00",80
"14701","2013-10-21 09:40:00",89.6
"14702","2013-10-21 10:10:00",89.6
"14703","2013-10-21 10:40:00",91.4
"14704","2013-10-21 11:30:00",90
"14705","2013-10-21 11:40:00",91.4
"14706","2013-10-21 12:10:00",93.2
"14707","2013-10-21 14:10:00",95
"14708","2013-10-21 14:30:00",94
"14709","2013-10-21 15:10:00",95
"14710","2013-10-21 15:40:00",95
"14711","2013-10-21 16:10:00",95
"14712","2013-10-21 16:40:00",93.2
"14713","2013-10-21 17:10:00",91.4
"14714","2013-10-21 17:30:00",89
"14715","2013-10-21 17:40:00",91.4
"14716","2013-10-21 18:10:00",89.6
"14717","2013-10-21 18:40:00",89.6
"14718","2013-10-21 19:10:00",87.8
"14719","2013-10-21 19:40:00",87.8
"14720","2013-10-21 20:10:00",87.8
"14721","2013-10-21 20:30:00",85
"14722","2013-10-21 20:40:00",87.8
"14723","2013-10-21 21:10:00",86
"14724","2013-10-21 21:40:00",86
"14725","2013-10-21 22:10:00",84.2
"14726","2013-10-21 22:40:00",84.2
"14727","2013-10-21 23:10:00",84.2
"14728","2013-10-21 23:30:00",78
"14729","2013-10-21 23:40:00",84.2
"14730","2013-10-22 00:10:00",82.4
"14731","2013-10-22 00:40:00",82.4
"14732","2013-10-22 01:10:00",82.4
"14733","2013-10-22 01:40:00",82.4
"14734","2013-10-22 02:10:00",82.4
"14735","2013-10-22 02:30:00",74
"14736","2013-10-22 02:40:00",82.4
"14737","2013-10-22 03:40:00",80.6
"14738","2013-10-22 04:10:00",80.6
"14739","2013-10-22 04:40:00",80.6
"14740","2013-10-22 05:10:00",78.8
"14741","2013-10-22 05:30:00",72
"14742","2013-10-22 05:40:00",78.8
"14743","2013-10-22 06:10:00",78.8
"14744","2013-10-22 07:10:00",80.6
"14745","2013-10-22 07:40:00",82.4
"14746","2013-10-22 08:10:00",82.4
"14747","2013-10-22 08:30:00",76
"14748","2013-10-22 09:40:00",87.8
"14749","2013-10-22 10:10:00",89.6
"14750","2013-10-22 10:40:00",89.6
"14751","2013-10-22 11:10:00",91.4
"14752","2013-10-22 11:30:00",90
"14753","2013-10-22 11:40:00",91.4
"14754","2013-10-22 12:40:00",93.2
"14755","2013-10-22 13:10:00",95
"14756","2013-10-22 13:40:00",95
"14757","2013-10-22 14:10:00",95
"14758","2013-10-22 14:30:00",95
"14759","2013-10-22 14:40:00",95
"14760","2013-10-22 15:10:00",95
"14761","2013-10-22 15:40:00",95
"14762","2013-10-22 16:10:00",95
"14763","2013-10-22 16:40:00",93.2
"14764","2013-10-22 17:10:00",93.2
"14765","2013-10-22 17:30:00",91
"14766","2013-10-22 17:40:00",93.2
"14767","2013-10-22 18:10:00",89.6
"14768","2013-10-22 18:40:00",87.8
"14769","2013-10-22 19:10:00",87.8
"14770","2013-10-22 19:40:00",87.8
"14771","2013-10-22 20:10:00",86
"14772","2013-10-22 20:30:00",85
"14773","2013-10-22 20:40:00",86
"14774","2013-10-22 21:10:00",86
"14775","2013-10-22 21:40:00",86
"14776","2013-10-22 22:10:00",84.2
"14777","2013-10-22 22:40:00",86
"14778","2013-10-22 23:10:00",86
"14779","2013-10-22 23:30:00",80
"14780","2013-10-22 23:40:00",86
"14781","2013-10-23 00:10:00",86
"14782","2013-10-23 00:40:00",86
"14783","2013-10-23 01:10:00",84.2
"14784","2013-10-23 01:40:00",86
"14785","2013-10-23 02:10:00",84.2
"14786","2013-10-23 02:30:00",81
"14787","2013-10-23 02:40:00",84.2
"14788","2013-10-23 03:10:00",84.2
"14789","2013-10-23 03:40:00",84.2
"14790","2013-10-23 04:10:00",82.4
"14791","2013-10-23 04:40:00",80.6
"14792","2013-10-23 05:10:00",82.4
"14793","2013-10-23 05:30:00",76
"14794","2013-10-23 05:40:00",84.2
"14795","2013-10-23 06:10:00",82.4
"14796","2013-10-23 06:40:00",84.2
"14797","2013-10-23 07:10:00",82.4
"14798","2013-10-23 07:40:00",82.4
"14799","2013-10-23 08:10:00",84.2
"14800","2013-10-23 08:30:00",80
"14801","2013-10-23 08:40:00",84.2
"14802","2013-10-23 09:10:00",86
"14803","2013-10-23 09:40:00",86
"14804","2013-10-23 10:10:00",87.8
"14805","2013-10-23 10:40:00",89.6
"14806","2013-10-23 11:10:00",89.6
"14807","2013-10-23 11:30:00",92
"14808","2013-10-23 11:40:00",91.4
"14809","2013-10-23 12:10:00",91.4
"14810","2013-10-23 12:40:00",91.4
"14811","2013-10-23 13:10:00",93.2
"14812","2013-10-23 13:40:00",93.2
"14813","2013-10-23 14:10:00",93.2
"14814","2013-10-23 14:30:00",94
"14815","2013-10-23 15:10:00",93.2
"14816","2013-10-23 16:10:00",93.2
"14817","2013-10-23 16:40:00",93.2
"14818","2013-10-23 17:10:00",93.2
"14819","2013-10-23 17:30:00",89
"14820","2013-10-23 17:40:00",89.6
"14821","2013-10-23 18:10:00",87.8
"14822","2013-10-23 18:40:00",87.8
"14823","2013-10-23 19:10:00",87.8
"14824","2013-10-23 19:40:00",87.8
"14825","2013-10-23 20:10:00",87.8
"14826","2013-10-23 20:30:00",86
"14827","2013-10-23 20:40:00",87.8
"14828","2013-10-23 21:10:00",87.8
"14829","2013-10-23 21:40:00",86
"14830","2013-10-23 22:10:00",86
"14831","2013-10-23 22:40:00",86
"14832","2013-10-23 23:10:00",86
"14833","2013-10-23 23:30:00",81
"14834","2013-10-23 23:40:00",86
"14835","2013-10-24 00:10:00",86
"14836","2013-10-24 00:40:00",84.2
"14837","2013-10-24 01:10:00",84.2
"14838","2013-10-24 01:40:00",84.2
"14839","2013-10-24 02:10:00",84.2
"14840","2013-10-24 02:30:00",78
"14841","2013-10-24 02:40:00",84.2
"14842","2013-10-24 03:10:00",84.2
"14843","2013-10-24 03:40:00",84.2
"14844","2013-10-24 04:10:00",84.2
"14845","2013-10-24 04:40:00",84.2
"14846","2013-10-24 05:10:00",84.2
"14847","2013-10-24 05:30:00",75
"14848","2013-10-24 05:40:00",84.2
"14849","2013-10-24 06:10:00",84.2
"14850","2013-10-24 06:40:00",84.2
"14851","2013-10-24 07:40:00",82.4
"14852","2013-10-24 08:30:00",74
"14853","2013-10-24 08:40:00",84.2
"14854","2013-10-24 09:10:00",86
"14855","2013-10-24 09:40:00",86
"14856","2013-10-24 10:10:00",87.8
"14857","2013-10-24 10:40:00",89.6
"14858","2013-10-24 11:10:00",89.6
"14859","2013-10-24 11:30:00",90
"14860","2013-10-24 11:40:00",89.6
"14861","2013-10-24 12:10:00",91.4
"14862","2013-10-24 12:40:00",89.6
"14863","2013-10-24 13:10:00",91.4
"14864","2013-10-24 14:10:00",91.4
"14865","2013-10-24 14:30:00",92
"14866","2013-10-24 14:40:00",91.4
"14867","2013-10-24 15:10:00",91.4
"14868","2013-10-24 15:40:00",91.4
"14869","2013-10-24 16:10:00",91.4
"14870","2013-10-24 16:40:00",91.4
"14871","2013-10-24 17:10:00",89.6
"14872","2013-10-24 17:30:00",87
"14873","2013-10-24 17:40:00",87.8
"14874","2013-10-24 18:10:00",87.8
"14875","2013-10-24 18:40:00",87.8
"14876","2013-10-24 19:10:00",86
"14877","2013-10-24 19:40:00",86
"14878","2013-10-24 20:10:00",86
"14879","2013-10-24 20:30:00",84
"14880","2013-10-24 20:40:00",86
"14881","2013-10-24 21:10:00",86
"14882","2013-10-24 22:10:00",84.2
"14883","2013-10-24 22:40:00",84.2
"14884","2013-10-24 23:10:00",82.4
"14885","2013-10-24 23:30:00",79
"14886","2013-10-24 23:40:00",82.4
"14887","2013-10-25 00:10:00",82.4
"14888","2013-10-25 00:40:00",82.4
"14889","2013-10-25 01:10:00",82.4
"14890","2013-10-25 02:10:00",82.4
"14891","2013-10-25 02:30:00",78
"14892","2013-10-25 02:40:00",82.4
"14893","2013-10-25 03:10:00",82.4
"14894","2013-10-25 04:10:00",80.6
"14895","2013-10-25 04:40:00",80.6
"14896","2013-10-25 05:10:00",80.6
"14897","2013-10-25 05:30:00",74
"14898","2013-10-25 05:40:00",80.6
"14899","2013-10-25 06:40:00",80.6
"14900","2013-10-25 07:10:00",78.8
"14901","2013-10-25 07:40:00",80.6
"14902","2013-10-25 08:10:00",82.4
"14903","2013-10-25 08:30:00",83
"14904","2013-10-25 10:10:00",89.6
"14905","2013-10-25 10:40:00",91.4
"14906","2013-10-25 11:10:00",91.4
"14907","2013-10-25 11:30:00",92
"14908","2013-10-25 11:40:00",91.4
"14909","2013-10-25 12:10:00",93.2
"14910","2013-10-25 12:40:00",93.2
"14911","2013-10-25 13:10:00",93.2
"14912","2013-10-25 13:40:00",91.4
"14913","2013-10-25 14:10:00",91.4
"14914","2013-10-25 14:30:00",92
"14915","2013-10-25 14:40:00",91.4
"14916","2013-10-25 15:10:00",91.4
"14917","2013-10-25 15:40:00",91.4
"14918","2013-10-25 16:10:00",91.4
"14919","2013-10-25 16:40:00",89.6
"14920","2013-10-25 17:30:00",88
"14921","2013-10-25 17:40:00",87.8
"14922","2013-10-25 18:10:00",87.8
"14923","2013-10-25 18:40:00",87.8
"14924","2013-10-25 19:10:00",87.8
"14925","2013-10-25 19:40:00",86
"14926","2013-10-25 20:10:00",87.8
"14927","2013-10-25 20:30:00",85
"14928","2013-10-25 20:40:00",86
"14929","2013-10-25 21:10:00",86
"14930","2013-10-25 21:40:00",84.2
"14931","2013-10-25 22:10:00",84.2
"14932","2013-10-25 22:40:00",84.2
"14933","2013-10-25 23:10:00",82.4
"14934","2013-10-25 23:30:00",83
"14935","2013-10-25 23:40:00",82.4
"14936","2013-10-26 00:10:00",80.6
"14937","2013-10-26 00:40:00",80.6
"14938","2013-10-26 01:10:00",80.6
"14939","2013-10-26 01:40:00",82.4
"14940","2013-10-26 02:10:00",80.6
"14941","2013-10-26 02:30:00",80
"14942","2013-10-26 02:40:00",80.6
"14943","2013-10-26 03:10:00",80.6
"14944","2013-10-26 03:40:00",80.6
"14945","2013-10-26 04:10:00",80.6
"14946","2013-10-26 04:40:00",80.6
"14947","2013-10-26 05:10:00",80.6
"14948","2013-10-26 05:30:00",77
"14949","2013-10-26 05:40:00",80.6
"14950","2013-10-26 06:10:00",82.4
"14951","2013-10-26 06:40:00",80.6
"14952","2013-10-26 07:10:00",80.6
"14953","2013-10-26 07:40:00",80.6
"14954","2013-10-26 08:10:00",82.4
"14955","2013-10-26 08:30:00",82
"14956","2013-10-26 08:40:00",84.2
"14957","2013-10-26 09:10:00",86
"14958","2013-10-26 09:40:00",86
"14959","2013-10-26 10:10:00",87.8
"14960","2013-10-26 10:40:00",89.6
"14961","2013-10-26 11:10:00",87.8
"14962","2013-10-26 11:30:00",87
"14963","2013-10-26 11:40:00",87.8
"14964","2013-10-26 12:10:00",87.8
"14965","2013-10-26 12:40:00",87.8
"14966","2013-10-26 13:10:00",87.8
"14967","2013-10-26 13:40:00",87.8
"14968","2013-10-26 14:10:00",87.8
"14969","2013-10-26 14:30:00",90
"14970","2013-10-26 14:40:00",87.8
"14971","2013-10-26 15:10:00",87.8
"14972","2013-10-26 15:40:00",86
"14973","2013-10-26 16:10:00",86
"14974","2013-10-26 16:40:00",86
"14975","2013-10-26 17:30:00",86
"14976","2013-10-26 17:40:00",86
"14977","2013-10-26 18:10:00",86
"14978","2013-10-26 18:40:00",86
"14979","2013-10-26 19:10:00",84.2
"14980","2013-10-26 19:40:00",86
"14981","2013-10-26 20:10:00",84.2
"14982","2013-10-26 20:30:00",84
"14983","2013-10-26 22:40:00",84.2
"14984","2013-10-26 23:10:00",84.2
"14985","2013-10-26 23:30:00",83
"14986","2013-10-26 23:40:00",84.2
"14987","2013-10-27 00:40:00",84.2
"14988","2013-10-27 01:10:00",84.2
"14989","2013-10-27 01:40:00",82.4
"14990","2013-10-27 02:10:00",82.4
"14991","2013-10-27 02:30:00",82
"14992","2013-10-27 02:40:00",82.4
"14993","2013-10-27 03:10:00",82.4
"14994","2013-10-27 04:10:00",82.4
"14995","2013-10-27 04:40:00",82.4
"14996","2013-10-27 05:10:00",82.4
"14997","2013-10-27 05:30:00",81
"14998","2013-10-27 05:40:00",82.4
"14999","2013-10-27 06:10:00",82.4
"15000","2013-10-27 06:40:00",82.4
"15001","2013-10-27 07:10:00",80.6
"15002","2013-10-27 07:40:00",82.4
"15003","2013-10-27 08:10:00",82.4
"15004","2013-10-27 08:30:00",83
"15005","2013-10-27 08:40:00",84.2
"15006","2013-10-27 09:10:00",84.2
"15007","2013-10-27 09:40:00",86
"15008","2013-10-27 10:10:00",86
"15009","2013-10-27 10:40:00",87.8
"15010","2013-10-27 11:10:00",87.8
"15011","2013-10-27 11:30:00",89
"15012","2013-10-27 11:40:00",86
"15013","2013-10-27 12:40:00",87.8
"15014","2013-10-27 13:10:00",87.8
"15015","2013-10-27 13:40:00",87.8
"15016","2013-10-27 14:10:00",87.8
"15017","2013-10-27 14:30:00",89
"15018","2013-10-27 14:40:00",87.8
"15019","2013-10-27 15:10:00",86
"15020","2013-10-27 15:40:00",86
"15021","2013-10-27 16:10:00",86
"15022","2013-10-27 16:40:00",84.2
"15023","2013-10-27 17:10:00",84.2
"15024","2013-10-27 17:30:00",85
"15025","2013-10-27 18:10:00",84.2
"15026","2013-10-27 18:40:00",84.2
"15027","2013-10-27 19:10:00",84.2
"15028","2013-10-27 19:40:00",84.2
"15029","2013-10-27 20:10:00",84.2
"15030","2013-10-27 20:30:00",84
"15031","2013-10-27 20:40:00",84.2
"15032","2013-10-27 21:10:00",84.2
"15033","2013-10-27 21:40:00",84.2
"15034","2013-10-27 22:10:00",84.2
"15035","2013-10-27 22:40:00",84.2
"15036","2013-10-27 23:10:00",84.2
"15037","2013-10-27 23:30:00",82
"15038","2013-10-27 23:40:00",84.2
"15039","2013-10-28 00:10:00",84.2
"15040","2013-10-28 00:40:00",82.4
"15041","2013-10-28 01:10:00",82.4
"15042","2013-10-28 01:40:00",82.4
"15043","2013-10-28 02:10:00",82.4
"15044","2013-10-28 02:30:00",82
"15045","2013-10-28 02:40:00",82.4
"15046","2013-10-28 03:10:00",82.4
"15047","2013-10-28 03:40:00",82.4
"15048","2013-10-28 04:10:00",82.4
"15049","2013-10-28 04:40:00",82.4
"15050","2013-10-28 05:10:00",82.4
"15051","2013-10-28 05:30:00",81
"15052","2013-10-28 05:40:00",82.4
"15053","2013-10-28 06:10:00",82.4
"15054","2013-10-28 06:40:00",82.4
"15055","2013-10-28 07:10:00",82.4
"15056","2013-10-28 08:10:00",82.4
"15057","2013-10-28 08:40:00",84.2
"15058","2013-10-28 09:10:00",84.2
"15059","2013-10-28 09:40:00",86
"15060","2013-10-28 10:10:00",84.2
"15061","2013-10-28 10:40:00",84.2
"15062","2013-10-28 11:10:00",86
"15063","2013-10-28 11:30:00",86
"15064","2013-10-28 11:40:00",86
"15065","2013-10-28 12:10:00",86
"15066","2013-10-28 12:40:00",86
"15067","2013-10-28 13:10:00",86
"15068","2013-10-28 13:40:00",86
"15069","2013-10-28 14:10:00",87.8
"15070","2013-10-28 14:30:00",89
"15071","2013-10-28 14:40:00",87.8
"15072","2013-10-28 15:10:00",86
"15073","2013-10-28 15:40:00",86
"15074","2013-10-28 16:10:00",86
"15075","2013-10-28 16:40:00",86
"15076","2013-10-28 17:10:00",86
"15077","2013-10-28 17:30:00",86
"15078","2013-10-28 17:40:00",86
"15079","2013-10-28 18:40:00",84.2
"15080","2013-10-28 19:10:00",84.2
"15081","2013-10-28 19:40:00",84.2
"15082","2013-10-28 20:10:00",84.2
"15083","2013-10-28 20:30:00",82
"15084","2013-10-28 20:40:00",84.2
"15085","2013-10-28 21:10:00",84.2
"15086","2013-10-28 21:40:00",84.2
"15087","2013-10-28 22:10:00",84.2
"15088","2013-10-28 22:40:00",84.2
"15089","2013-10-28 23:10:00",84.2
"15090","2013-10-28 23:30:00",80
"15091","2013-10-28 23:40:00",84.2
"15092","2013-10-29 00:10:00",82.4
"15093","2013-10-29 00:40:00",82.4
"15094","2013-10-29 01:10:00",82.4
"15095","2013-10-29 01:40:00",82.4
"15096","2013-10-29 02:10:00",82.4
"15097","2013-10-29 02:30:00",78
"15098","2013-10-29 02:40:00",82.4
"15099","2013-10-29 03:10:00",82.4
"15100","2013-10-29 03:40:00",82.4
"15101","2013-10-29 04:10:00",80.6
"15102","2013-10-29 04:40:00",80.6
"15103","2013-10-29 05:10:00",80.6
"15104","2013-10-29 05:30:00",79
"15105","2013-10-29 05:40:00",80.6
"15106","2013-10-29 06:10:00",80.6
"15107","2013-10-29 06:40:00",80.6
"15108","2013-10-29 07:40:00",80.6
"15109","2013-10-29 08:30:00",81
"15110","2013-10-29 09:10:00",84.2
"15111","2013-10-29 09:40:00",86
"15112","2013-10-29 10:10:00",86
"15113","2013-10-29 11:10:00",87.8
"15114","2013-10-29 11:40:00",89.6
"15115","2013-10-29 12:10:00",87.8
"15116","2013-10-29 12:40:00",89.6
"15117","2013-10-29 13:10:00",89.6
"15118","2013-10-29 13:40:00",89.6
"15119","2013-10-29 14:10:00",89.6
"15120","2013-10-29 14:30:00",90
"15121","2013-10-29 14:40:00",89.6
"15122","2013-10-29 15:10:00",89.6
"15123","2013-10-29 15:40:00",89.6
"15124","2013-10-29 16:10:00",89.6
"15125","2013-10-29 16:40:00",89.6
"15126","2013-10-29 17:10:00",87.8
"15127","2013-10-29 17:30:00",87
"15128","2013-10-29 17:40:00",86
"15129","2013-10-29 18:10:00",86
"15130","2013-10-29 18:40:00",86
"15131","2013-10-29 19:10:00",86
"15132","2013-10-29 19:40:00",86
"15133","2013-10-29 20:10:00",86
"15134","2013-10-29 20:40:00",86
"15135","2013-10-29 21:10:00",86
"15136","2013-10-29 22:10:00",82.4
"15137","2013-10-29 22:40:00",84.2
"15138","2013-10-29 23:10:00",84.2
"15139","2013-10-29 23:30:00",77
"15140","2013-10-29 23:40:00",82.4
"15141","2013-10-30 00:10:00",82.4
"15142","2013-10-30 01:10:00",80.6
"15143","2013-10-30 01:40:00",80.6
"15144","2013-10-30 02:10:00",80.6
"15145","2013-10-30 02:30:00",74
"15146","2013-10-30 02:40:00",80.6
"15147","2013-10-30 03:10:00",80.6
"15148","2013-10-30 03:40:00",80.6
"15149","2013-10-30 04:10:00",80.6
"15150","2013-10-30 04:40:00",80.6
"15151","2013-10-30 05:10:00",80.6
"15152","2013-10-30 05:30:00",71
"15153","2013-10-30 05:40:00",80.6
"15154","2013-10-30 06:10:00",80.6
"15155","2013-10-30 07:10:00",80.6
"15156","2013-10-30 08:10:00",80.6
"15157","2013-10-30 08:30:00",77
"15158","2013-10-30 08:40:00",82.4
"15159","2013-10-30 09:10:00",84.2
"15160","2013-10-30 09:40:00",84.2
"15161","2013-10-30 10:10:00",87.8
"15162","2013-10-30 10:40:00",89.6
"15163","2013-10-30 11:10:00",89.6
"15164","2013-10-30 11:30:00",90
"15165","2013-10-30 11:40:00",91.4
"15166","2013-10-30 12:10:00",93.2
"15167","2013-10-30 12:40:00",95
"15168","2013-10-30 13:10:00",93.2
"15169","2013-10-30 13:40:00",93.2
"15170","2013-10-30 14:30:00",93
"15171","2013-10-30 14:40:00",93.2
"15172","2013-10-30 15:10:00",93.2
"15173","2013-10-30 15:40:00",93.2
"15174","2013-10-30 16:10:00",91.4
"15175","2013-10-30 16:40:00",91.4
"15176","2013-10-30 17:10:00",91.4
"15177","2013-10-30 17:30:00",89
"15178","2013-10-30 17:40:00",89.6
"15179","2013-10-30 18:40:00",87.8
"15180","2013-10-30 19:10:00",87.8
"15181","2013-10-30 19:40:00",86
"15182","2013-10-30 20:10:00",86
"15183","2013-10-30 20:30:00",83
"15184","2013-10-30 20:40:00",86
"15185","2013-10-30 21:10:00",84.2
"15186","2013-10-30 21:40:00",84.2
"15187","2013-10-30 22:10:00",84.2
"15188","2013-10-30 22:40:00",84.2
"15189","2013-10-30 23:10:00",84.2
"15190","2013-10-30 23:30:00",76
"15191","2013-10-30 23:40:00",82.4
"15192","2013-10-31 00:10:00",82.4
"15193","2013-10-31 00:40:00",82.4
"15194","2013-10-31 01:10:00",80.6
"15195","2013-10-31 01:40:00",80.6
"15196","2013-10-31 02:10:00",80.6
"15197","2013-10-31 02:30:00",74
"15198","2013-10-31 02:40:00",80.6
"15199","2013-10-31 03:10:00",80.6
"15200","2013-10-31 03:40:00",80.6
"15201","2013-10-31 04:10:00",78.8
"15202","2013-10-31 04:40:00",78.8
"15203","2013-10-31 05:10:00",78.8
"15204","2013-10-31 05:30:00",73
"15205","2013-10-31 05:40:00",78.8
"15206","2013-10-31 06:10:00",78.8
"15207","2013-10-31 06:40:00",78.8
"15208","2013-10-31 08:10:00",80.6
"15209","2013-10-31 08:30:00",77
"15210","2013-10-31 08:40:00",82.4
"15211","2013-10-31 09:40:00",86
"15212","2013-10-31 10:40:00",87.8
"15213","2013-10-31 11:10:00",87.8
"15214","2013-10-31 11:30:00",90
"15215","2013-10-31 12:10:00",91.4
"15216","2013-10-31 12:40:00",91.4
"15217","2013-10-31 13:10:00",93.2
"15218","2013-10-31 13:40:00",91.4
"15219","2013-10-31 14:30:00",93
"15220","2013-10-31 14:40:00",91.4
"15221","2013-10-31 15:10:00",91.4
"15222","2013-10-31 15:40:00",91.4
"15223","2013-10-31 16:10:00",91.4
"15224","2013-10-31 16:40:00",89.6
"15225","2013-10-31 17:10:00",89.6
"15226","2013-10-31 17:30:00",88
"15227","2013-10-31 17:40:00",87.8
"15228","2013-10-31 18:10:00",87.8
"15229","2013-10-31 18:40:00",86
"15230","2013-10-31 19:40:00",86
"15231","2013-10-31 20:10:00",86
"15232","2013-10-31 20:30:00",82
"15233","2013-10-31 20:40:00",84.2
"15234","2013-10-31 21:10:00",86
"15235","2013-10-31 21:40:00",86
"15236","2013-10-31 22:10:00",84.2
"15237","2013-10-31 23:10:00",84.2
"15238","2013-10-31 23:30:00",76
"15239","2013-10-31 23:40:00",84.2
"15240","2013-11-01 00:10:00",82.4
"15241","2013-11-01 00:40:00",82.4
"15242","2013-11-01 01:10:00",80.6
"15243","2013-11-01 01:40:00",80.6
"15244","2013-11-01 02:10:00",80.6
"15245","2013-11-01 02:30:00",72
"15246","2013-11-01 02:40:00",80.6
"15247","2013-11-01 03:10:00",80.6
"15248","2013-11-01 03:40:00",80.6
"15249","2013-11-01 04:10:00",78.8
"15250","2013-11-01 04:40:00",78.8
"15251","2013-11-01 05:10:00",78.8
"15252","2013-11-01 05:30:00",72
"15253","2013-11-01 06:10:00",78.8
"15254","2013-11-01 06:40:00",78.8
"15255","2013-11-01 07:10:00",80.6
"15256","2013-11-01 07:40:00",80.6
"15257","2013-11-01 08:30:00",78
"15258","2013-11-01 09:10:00",84.2
"15259","2013-11-01 09:40:00",86
"15260","2013-11-01 10:40:00",89.6
"15261","2013-11-01 11:10:00",89.6
"15262","2013-11-01 11:30:00",90
"15263","2013-11-01 11:40:00",89.6
"15264","2013-11-01 12:10:00",89.6
"15265","2013-11-01 12:40:00",91.4
"15266","2013-11-01 13:10:00",91.4
"15267","2013-11-01 13:40:00",91.4
"15268","2013-11-01 14:10:00",93.2
"15269","2013-11-01 14:30:00",93
"15270","2013-11-01 14:40:00",91.4
"15271","2013-11-01 15:10:00",91.4
"15272","2013-11-01 15:40:00",89.6
"15273","2013-11-01 16:10:00",89.6
"15274","2013-11-01 16:40:00",91.4
"15275","2013-11-01 17:10:00",91.4
"15276","2013-11-01 17:30:00",89
"15277","2013-11-01 17:40:00",91.4
"15278","2013-11-01 18:40:00",86
"15279","2013-11-01 19:10:00",84.2
"15280","2013-11-01 19:40:00",84.2
"15281","2013-11-01 20:10:00",84.2
"15282","2013-11-01 20:30:00",83
"15283","2013-11-01 20:40:00",84.2
"15284","2013-11-01 21:10:00",84.2
"15285","2013-11-01 21:40:00",82.4
"15286","2013-11-01 22:10:00",82.4
"15287","2013-11-01 22:40:00",82.4
"15288","2013-11-01 23:10:00",82.4
"15289","2013-11-01 23:30:00",76
"15290","2013-11-01 23:40:00",82.4
"15291","2013-11-02 00:10:00",82.4
"15292","2013-11-02 00:40:00",80.6
"15293","2013-11-02 01:10:00",80.6
"15294","2013-11-02 01:40:00",78.8
"15295","2013-11-02 02:10:00",78.8
"15296","2013-11-02 02:30:00",75
"15297","2013-11-02 02:40:00",78.8
"15298","2013-11-02 03:10:00",78.8
"15299","2013-11-02 03:40:00",78.8
"15300","2013-11-02 04:10:00",77
"15301","2013-11-02 04:40:00",77
"15302","2013-11-02 05:10:00",77
"15303","2013-11-02 05:30:00",73
"15304","2013-11-02 06:10:00",77
"15305","2013-11-02 06:40:00",78.8
"15306","2013-11-02 07:10:00",80.6
"15307","2013-11-02 08:10:00",80.6
"15308","2013-11-02 08:30:00",80
"15309","2013-11-02 08:40:00",82.4
"15310","2013-11-02 09:10:00",84.2
"15311","2013-11-02 09:40:00",86
"15312","2013-11-02 10:40:00",87.8
"15313","2013-11-02 11:10:00",89.6
"15314","2013-11-02 11:30:00",90
"15315","2013-11-02 11:40:00",91.4
"15316","2013-11-02 12:10:00",91.4
"15317","2013-11-02 12:40:00",93.2
"15318","2013-11-02 13:10:00",93.2
"15319","2013-11-02 13:40:00",95
"15320","2013-11-02 14:10:00",93.2
"15321","2013-11-02 14:30:00",93
"15322","2013-11-02 14:40:00",93.2
"15323","2013-11-02 15:10:00",93.2
"15324","2013-11-02 15:40:00",93.2
"15325","2013-11-02 16:10:00",91.4
"15326","2013-11-02 16:40:00",91.4
"15327","2013-11-02 17:10:00",89.6
"15328","2013-11-02 17:30:00",88
"15329","2013-11-02 17:40:00",87.8
"15330","2013-11-02 18:10:00",87.8
"15331","2013-11-02 18:40:00",87.8
"15332","2013-11-02 19:40:00",86
"15333","2013-11-02 20:10:00",86
"15334","2013-11-02 20:30:00",84
"15335","2013-11-02 20:40:00",86
"15336","2013-11-02 21:40:00",86
"15337","2013-11-02 22:10:00",86
"15338","2013-11-02 22:40:00",84.2
"15339","2013-11-02 23:10:00",84.2
"15340","2013-11-02 23:40:00",84.2
"15341","2013-11-03 00:10:00",82.4
"15342","2013-11-03 00:40:00",82.4
"15343","2013-11-03 01:10:00",80.6
"15344","2013-11-03 01:40:00",80.6
"15345","2013-11-03 02:10:00",82.4
"15346","2013-11-03 02:30:00",73
"15347","2013-11-03 02:40:00",80.6
"15348","2013-11-03 03:10:00",82.4
"15349","2013-11-03 04:10:00",80.6
"15350","2013-11-03 04:40:00",80.6
"15351","2013-11-03 05:10:00",80.6
"15352","2013-11-03 05:30:00",75
"15353","2013-11-03 05:40:00",80.6
"15354","2013-11-03 06:10:00",80.6
"15355","2013-11-03 07:10:00",80.6
"15356","2013-11-03 07:40:00",80.6
"15357","2013-11-03 08:10:00",84.2
"15358","2013-11-03 08:30:00",81
"15359","2013-11-03 08:40:00",86
"15360","2013-11-03 09:40:00",87.8
"15361","2013-11-03 10:10:00",89.6
"15362","2013-11-03 11:10:00",89.6
"15363","2013-11-03 11:30:00",92
"15364","2013-11-03 11:40:00",91.4
"15365","2013-11-03 12:10:00",91.4
"15366","2013-11-03 12:40:00",93.2
"15367","2013-11-03 13:10:00",95
"15368","2013-11-03 13:40:00",95
"15369","2013-11-03 14:10:00",95
"15370","2013-11-03 14:30:00",95
